JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
1320700100,13207,1,やまのかみいせき,山ノ神遺跡,昭島市 拝島町三丁目,[古墳時代],集落,[古墳時代]住居,土師器 土製支脚 ろう石製玉,139.3352492,35.712785559999986
1320700200,13207,2,けいめいがくえんえーいせき,啓明学園A遺跡,昭島市 拝島町五丁目,[縄文時代（中期）],包蔵地,,縄文土器 打斧 石鏃,139.3355582,35.70946821999999
1320700300,13207,3,りゅうしんじひがしいせき,龍津寺東遺跡,昭島市 拝島町四丁目 拝島町五丁目,[縄文時代（中期〜後期）][中世],集落,[縄文時代（早期）]住居 敷石住居 集落 土坑 ピット 埋甕 [中世]溝状遺構,縄文土器 打斧 磨斧 石鏃 石匙 石錘 石皿 磨石 凹石 石棒,139.3413947,35.70647404
1320700400,13207,4,さかうえいせき,坂上遺跡,昭島市 拝島町四丁目,[縄文時代（中期・晩期][奈良時代][平安時代],包蔵地,,縄文土器 打斧 石槍 石鏃 掻器 削器 石錘 土師器 須恵器,139.342871,35.7057492
1320700500,13207,5,,昭島市No.5遺跡,昭島市 拝島町一丁目,[平安時代?],包蔵地,,土師器,139.3487761,35.705581929999994
1320700600,13207,6,,昭島市No.6遺跡,昭島市 緑町四丁目,[平安時代],包蔵地,,土師器 須恵器,139.3439009,35.712228030000006
1320700700,13207,7,はやしのうえいせき,林ノ上遺跡,昭島市 緑町四丁目,[旧石器時代][縄文時代（早期・中期）],集落,[旧石器時代]礫群 [縄文時代（早期）]土坑,ナイフ形石器 縄文土器 打斧 礫器 石鏃 掻器 石皿 磨石 凹石 敲石,139.3445876,35.71473686999998
1320700800,13207,8,はいじまだいさんしょうふきんいせき,拝島第三小附近遺跡,昭島市 松原町三丁目 松原町四丁目 緑町四丁目 緑町五丁目,[縄文時代（早期）],包蔵地,,縄文土器,139.3432593,35.71653896000001
1320700900,13207,9,,昭島市No.9遺跡,昭島市 緑町二丁目 緑町四丁目,[縄文時代（早期・中期〜後期）],包蔵地,,縄文土器,139.3458235,35.71362184000003
1320701000,13207,10,,昭島市No.10遺跡,昭島市 緑町四丁目,[縄文時代（早期・後期）],包蔵地,,縄文土器 剥片,139.3447249,35.71303643999997
1320701100,13207,11,,昭島市No.11遺跡,昭島市 緑町二丁目,[縄文時代（前期〜中期）],包蔵地,,縄文土器,139.3478148,35.71264617999999
1320701200,13207,12,じょうがわらいせき,上川原遺跡,昭島市 上川原町 昭和町四丁目 昭和町五丁目,[旧石器時代][縄文時代（早期・中期）],集落,[縄文時代（早期）]住居 集石 土坑 ピット,ナイフ形石器 縄文土器 打斧 磨斧 局部磨斧 礫器 尖頭状石器 石鏃 石皿 磨石 スタンプ形石器 凹石 敲石,139.3612150450766,35.71040609459175
1320701300,13207,13,,昭島市No.13遺跡,昭島市 田中町一丁目 大神町二丁目,[縄文時代（中期〜後期）][近世],包蔵地,,縄文土器 銭貨（永楽通宝）,139.3550932,35.706501919999994
1320701400,13207,14,じょうどじあと,浄土寺址,昭島市 田中町二丁目 大神町四丁目,[奈良時代][平安時代],社寺,[時代不明]礎石,直刀,139.3565754,35.699755659999994
1320701500,13207,15,,昭島市No.15遺跡,昭島市 拝島町六丁目,[縄文時代（早期〜前期）],包蔵地,,礫器,139.3396437,35.69471972999999
1320701600,13207,16,,昭島市No.16遺跡,昭島市 拝島町六丁目,[縄文時代（早期〜前期）],包蔵地,,縄文土器 磨石 剥片,139.3454459,35.69296311000001
1320701700,13207,17,,昭島市No.17遺跡,昭島市 大神町,[旧石器時代],包蔵地,,尖頭器,139.3794033,35.724479990000006
1320701800,13207,18,にしうえいせき,西上遺跡,昭島市 中神町,[縄文時代（早期・中期）],集落,[縄文時代（早期）]住居,縄文土器 打斧 磨斧 石鏃 石匙 石皿 磨石 スタンプ形石器 土製円板 土偶,139.368829,35.70413074999999
1320701900,13207,19,きょうづかしたいせき,経塚下遺跡,昭島市 中神町 宮沢町,[奈良時代][平安時代][中世][近世？],集落,[平安時代]住居 土坑,土師器 須恵器 陶器（灰釉） 刀子 釘 青銅製品 硯 瓦 カワラケ,139.3659138,35.70134485
1320702000,13207,20,くまのじんじゃひがしいせき,熊野神社東遺跡,昭島市 中神町,[縄文時代（早期・中期）][平安時代],包蔵地,,縄文土器 土師器 須恵器,139.3720906,35.70290405
1320702100,13207,21,,昭島市No.21遺跡,昭島市 福島町二丁目,[古墳時代],古墳,[古墳時代]横穴式石室,土師器 鉄刀,139.3789227,35.6988614
1320702200,13207,22,こうふくじだいいせき,広福寺台遺跡,昭島市 福島町二丁目,[縄文時代（前期〜後期）][古墳時代][平安時代],集落,[縄文時代（早期）]住居 集石,縄文土器 打斧 石匙 石錘 土師器 陶器,139.3790943,35.69852682999998
1320702300,13207,23,たきのうえいせき,滝ノ上遺跡,昭島市 福島町一丁目 郷地町一丁目,[平安時代],集落,[平安時代]住居 ピット 土坑,土師器 須恵器 土師質須恵器 陶器（灰釉・緑釉） 石製品 鉄製品,139.38578361756245,35.69881776672028
1320702400,13207,24,ほうしゃくじいせき,宝積寺遺跡,昭島市 郷地町一丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.38688225063692,35.696893948502094
1320702500,13207,25,,昭島市No.25遺跡,昭島市 郷地町一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器 土師器 須恵器,139.388736193377,35.697242469756986
