JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
13120000200,13120,2,おおいずみがくえんちょうきたおおいずみちょうNo.1いせき,大泉学園町・北大泉町No.1遺跡,練馬区 西大泉四丁目,[縄文時代（中期）][奈良時代][平安時代][中世],包蔵地,集石土坑,土師器　陶器,139.5771344,35.765339440000005
13120000300,13120,3,おおいずみがくえんちょうきたおおいずみちょうNo.2いせき,大泉学園町・北大泉町No.2遺跡,練馬区 大泉学園町五丁目,[縄文時代（中期〜後期）][奈良時代][平安時代][中世],集落,[時代不明]柱穴　溝状遺構,縄文土器　土師器　陶器,139.5826962,35.76414155000002
13120000400,13120,4,おおいずみがくえんちょうきたおおいずみちょうNo.3いせき,大泉学園町・北大泉町No.3遺跡,練馬区 大泉学園町三丁目,[縄文時代（前期〜中期）][中世],包蔵地,,縄文土器　陶器,139.5871937,35.763445090000005
13120000500,13120,5,おおいずみがくえんちょうきたおおいずみちょうNo.4いせき,大泉学園町・北大泉町No.4遺跡,練馬区 大泉学園町一丁目　 大泉学園町四丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器　陶器,139.5893567,35.7636401
13120000600,13120,6,びくにばしいせきびーちてん,比丘尼橋遺跡Ｂ地点,練馬区 大泉町二丁目,[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（後期）][近世],包蔵地・集落,[旧石器時代]石器ブロック　礫群　[縄文時代]炉穴　竪穴住居跡　土坑　ピット　陥穴　集石土坑,ナイフ型石器　彫器　縄文土器　石鏃　打製石斧　?状耳飾　陶磁器　近世陶磁器,139.5997269,35.757594600000004
13120000700,13120,7,おおいずみうちこしいせき,大泉打越遺跡,練馬区 大泉町六丁目,[縄文時代（早期〜前期・中期・後期）][弥生時代][平安時代],集落,[縄文時代]土坑、竪穴住居跡、貯蔵穴、土坑、集石土坑,縄文土器　打製石斧　石棒　弥生土器　土師器,139.5919678,35.75564398
13120000800,13120,8,,練馬区No.8遺跡,練馬区 大泉町五丁目,[弥生時代][古墳時代][奈良時代][平安時代],包蔵地,,弥生土器　土師器,139.5951607,35.75851399
13120000900,13120,9,はしとびーちてんいせき,橋戸B地点遺跡,練馬区 大泉町四丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器,139.5963624,35.76408583
13120001000,13120,10,がいかんどうろかんれん,外かん道路関連遺跡,練馬区 大泉町三丁目　 大泉町四丁目,[旧石器時代][縄文時代（草創期〜後期）][弥生時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地・集落・その他（低湿地）,[縄文時代]石器製作址（石鏃）　[弥生時代]方形周溝墓　[古墳時代]竪穴住居跡,（旧石器）尖頭器　ナイフ型石器　（縄文）縄文土器　打製石斧　石鏃　垂飾り　（弥生〜古墳）土器　木器（段梯子　農耕具）　ガラス玉　（奈良・平安）土師器　須恵器,139.5996239,35.76386296999999
13120001100,13120,11,えちごやまいせき,越後山遺跡,練馬区 大泉町一丁目,[縄文時代（早期〜後期）][弥生時代（後期）][古墳時代],集落,[弥生時代]住居　方形周溝墓,縄文土器　弥生土器　土師器,139.6099236,35.76971265
