JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
1311300100,13113,1,,渋谷区No.1遺跡,渋谷区 本町三丁目,[縄文時代],包蔵地,,縄文土器,139.683779,35.69146488
1311300200,13113,2,,渋谷区No.2遺跡,渋谷区 代々木四丁目,[縄文時代][古墳時代][奈良時代][平安時代][近世],包蔵地・古墳,円墳,縄文土器　土師器　陶磁器,139.6924308,35.67891625
1311300300,13113,3,よよぎはちまんいせき,代々木八幡遺跡,渋谷区 代々木五丁目,[縄文時代（早期〜後期）],集落,[縄文時代]住居,縄文土器　打斧　磨斧　石鏃　石匙　石錐　石錘　凹石　敲石　石棒,139.6886542,35.67131712000001
1311300400,13113,4,,渋谷区No.4遺跡,渋谷区 代々木五丁目,[古墳時代],古墳,円墳?,石棺,139.6886199,35.67215383
1311300600,13113,6,,渋谷区No.6遺跡,渋谷区 代々木五丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧　磨斧　石鏃,139.6897872,35.67449658999999
1311300700,13113,7,,渋谷区No.7遺跡,渋谷区 大山町,[縄文時代（中期）],包蔵地,,縄文土器　石斧　石鏃　石皿,139.6753964,35.67072841000001
1311300800,13113,8,,渋谷区No.8遺跡,渋谷区 西原三丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.6794476,35.67117465999999
1311300900,13113,9,かねづかこふん,カネ塚古墳,渋谷区 西原三丁目,[古墳時代],古墳,円墳,武装埴輪　玉　?製鏡　金環　銭貨,139.6788639,35.67022636999998
1311301000,13113,10,,渋谷区No.10遺跡,渋谷区 上原三丁目,[縄文時代（中期）],包蔵地,,縄文土器　石斧　凹石,139.6796536,35.667492989999985
1311301100,13113,11,,渋谷区No.11遺跡,渋谷区 上原三丁目,[縄文時代（中期）],包蔵地,,縄文土器　石斧,139.674847,35.66478742000001
1311301200,13113,12,,渋谷区No.12遺跡,渋谷区 富ケ谷一丁目,[古墳時代][奈良時代],横穴墓,,,139.6887859,35.668273970000016
1311301300,13113,13,,渋谷区No.13遺跡,渋谷区 富ケ谷一丁目,[古墳時代][奈良時代],横穴墓,,,139.6903996,35.666879370000004
1311301400,13113,14,,渋谷区No.14遺跡,渋谷区 富ケ谷二丁目,[古墳時代],古墳,円墳,,139.6867603,35.66612627000001
