itemId,ISEKI_NO,SiteName,TYPE,ERA,x,y,name,layerId,layerName,mapId,orgGeomType,source_first_seen,source_level,source_hits
256,182,,散布地,縄文,139.35603441324500,35.53544422480580,182,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
257,183,,集落跡,旧石器、縄文、奈良～平安,139.35947032876700,35.535297792025600,183,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
250,184,,散布地,奈良～平安,139.35738862005700,35.532585163779800,184,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
251,185,,集落跡,旧石器、縄文、古墳、奈良～平安、中世、近世,139.359074357203,35.52926221630980,185,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
241,186-1,,古墳　（市指定史跡名勝天然記念物）,古墳,139.3610492698930,35.52797155210280,186-1,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,29
240,186-2,,古墳,古墳,139.36085076450900,35.5281757814911,186-2,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
233,186-3,,古墳,古墳,139.36068098250200,35.52786033911680,186-3,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
242,186-4,,古墳,古墳,139.36094227634400,35.527700251071100,186-4,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,16
234,186-5,,古墳,古墳,139.36032364596900,35.52790169633600,186-5,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
235,186-6,,古墳,古墳,139.3601118523700,35.52810442445080,186-6,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
239,186-7,,古墳,古墳,139.36077369578500,35.529407244164600,186-7,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
226,186-8,,古墳,古墳,139.35852038925600,35.529055422729400,186-8,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
232,186-9,,古墳,古墳,139.35757730403000,35.52832381218120,186-9,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
227,186-10,,古墳,古墳,139.3569431415690,35.528519357850300,186-10,0,埋蔵文化財包蔵地,13-36,polygon,cache:east_L11_d8ff6b27cbdb.json,13,2
228,186-11,,古墳,古墳,139.35635019764400,35.528608202404900,186-11,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
230,186-12,,古墳,古墳,139.35616756833700,35.529483310560800,186-12,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,29
229,186-13,,古墳,古墳,139.35547103906300,35.52884416532500,186-13,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
231,186-14,,古墳,古墳,139.3550960078340,35.52899233971380,186-14,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
252,187,,古墳,古墳,139.36009686207400,35.53303146017020,187,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3228,13,23
237,188,,その他の遺跡　（塚（富士塚））,中世,139.3634482823040,35.527177872819700,188,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
253,189,,集落跡、市場,縄文、古墳、奈良～平安、中世、近世,139.36252573179100,35.53111806471120,189,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
254,190,,集落跡,旧石器、縄文、弥生、古墳、奈良～平安、中世、近世,139.36603315252700,35.5320982360078,190,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3228,13,17
255,191,,散布地　（市指定史跡名勝天然記念物）,縄文,139.3655665807800,35.532097915604400,191,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
236,192,,中世寺院　（市指定史跡名勝天然記念物）、散布地、集落跡,縄文、古墳、奈良～平安、中世、近世,139.3661420853630,35.52861570324070,192,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
238,193,,散布地,縄文、奈良～平安　,139.36632187627600,35.52784183856660,193,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
275,194,,散布地、集落跡,縄文、奈良～平安,139.36870093121500,35.527943144057100,194,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
276,195,,古墳　（市指定史跡名勝天然記念物）,古墳,139.37046525218800,35.52727783381980,195,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
285,196,,集落跡,縄文、中世、近世,139.37620347993500,35.53195630006440,196,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3228,13,21
286,197,,集落跡,旧石器、縄文、奈良～平安、中世、近世,139.3805579900040,35.53121942250890,197,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3228,13,16
290,198,,散布地,旧石器、縄文、奈良～平安,139.38433216828700,35.5338902018716,198,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
289,199,,散布地,縄文,139.38665010497600,35.53644745002050,199,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3228,13,39
303,200,,散布地,縄文、奈良～平安　,139.38820706554300,35.53729676216160,200,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3228,13,19
302,201,,散布地,旧石器,139.38156402749300,35.53705603341890,201,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
284,202,,散布地,縄文,139.3821397078920,35.52700592556100,202,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
278,203,,集落跡,縄文、奈良～平安、近世,139.37894482005900,35.52720966415830,203,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
277,204,,散布地,奈良～平安,139.37249113004400,35.52648109793370,204,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
225,205,,宿,中世、近世,139.36646370251200,35.524004694669,205,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
271,206,,宿,中世、近世,139.372646502222,35.52352487505230,206,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
272,207,,城館跡,中世,139.37460097653300,35.525535567943,207,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
274,208,,横穴墓,古墳,139.37641241923000,35.52355906578270,208,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
263,209,,散布地,縄文,139.37860585387700,35.52211206585150,209,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
273,210,,散布地,縄文、奈良～平安、近世,139.38008709933400,35.52508626581300,210,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
281,211,,城館跡,中世,139.3829150752890,35.52477172992360,211,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
282,212,,散布地,旧石器、縄文,139.38348342198000,35.524654411741500,212,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
283,213,,散布地,縄文,139.38478875907600,35.52431032048560,213,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
268,214,,集落跡,旧石器、縄文、奈良～平安、中世、近世,139.38184182885300,35.52126664745420,214,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
269,215,,散布地,縄文、奈良～平安,139.3827243215740,35.51956710493910,215,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
270,216,,散布地,縄文,139.3863336446240,35.520093146908700,216,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
264,217,,散布地,旧石器、縄文,139.38562026195100,35.515598847040400,217,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
265,218,,散布地,縄文,139.38354072070900,35.5174619619157,218,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,29
266,219,,散布地,縄文,139.38296939706500,35.51553075908930,219,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
267,220,,横穴墓,古墳,139.381562840069,35.51617716197380,220,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
222,221,,散布地,縄文,139.38104279626700,35.51407046624020,221,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,29
219,222,,土塁跡　（市登録史跡　上磯部の土塁）,中世、近世,139.38026576202700,35.51274059626740,222,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
220,223,,集落跡,旧石器、縄文、古墳、近世,139.38624030058600,35.510794012927100,223,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
221,224,,集落跡、散布地,旧石器、縄文、奈良～平安、中世、近世,139.38839109632800,35.510341879893100,224,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
218,225,,散布地、その他の遺跡　（祭祀遺跡）,旧石器、縄文、古墳、奈良～平安、中世、近世,139.38806587729800,35.507341365276400,225,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
217,226,,集落跡,旧石器、縄文,139.39172641552100,35.50668047172980,226,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
216,227,,散布地、集落跡,旧石器、縄文,139.39015413951300,35.50439897164830,227,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
214,228,,集落跡,旧石器、縄文、奈良～平安、中世,139.38626269380900,35.50730085325680,228,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
213,229,,城館跡、散布地,縄文、奈良～平安、中世、近世,139.381225076422,35.50680128284050,229,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
215,230,,散布地,縄文,139.38645042775700,35.50459766619110,230,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
211,231,,集落跡、陣屋跡,縄文、古墳、奈良～平安、近世,139.38664692592500,35.501251622076700,231,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
209,232,,集落跡,旧石器、縄文、古墳、奈良～平安、中世、近世,139.3898763834440,35.49990483843560,232,0,埋蔵文化財包蔵地,13-36,polygon,cache:central_L11_edf44e3d6806.json,13,4
210,233,,散布地,旧石器、縄文、奈良～平安,139.39170112921600,35.497024083378900,233,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,14
208,234,,散布地,縄文、奈良～平安,139.38795196499,35.49845530492860,234,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
207,235,,散布地,奈良～平安,139.3870312533730,35.49819829399450,235,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,17
206,236,,散布地、集落跡,縄文、古墳、奈良～平安,139.38794918674800,35.49572311532800,236,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3230,13,14
205,237,,社寺跡　（中世寺院）,中世,139.38746159210300,35.49444831122880,237,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3230,13,12
420,238,,散布地,縄文,139.31520651942200,35.58622221723010,238,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
453,239,,,古代、中世,139.39632662838600,35.5772017138257,239,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3227,13,39
223,240,,散布地,縄文,139.3969968129080,35.50168173514020,240,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,26
188,241,,集落跡,旧石器、縄文、弥生、古墳、奈良～平安、中世、近世,139.29888832591500,35.59115911242550,241,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
177,242,,集落跡,縄文、奈良～平安,139.27554245640700,35.59086777029590,242,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
197,243,,横穴群,古墳　（7C末）,139.3001166449760,35.59734167167290,243,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
200,244,,散布地、集落跡,縄文、平安,139.3016465346440,35.59912352599240,244,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
185,245,,散布地、集落跡,縄文、古墳、奈良～平安、近世,139.28143979269600,35.59689236318590,245,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
190,246,,散布地、集落跡,縄文、古墳、奈良～平安、中世、近世　,139.30164161891500,35.58916794459510,246,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
549,247,,城跡、散布地,平安時代、中近世,139.29236573258900,35.60299874753770,247,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
160,248,,城館跡、散布地,旧石器、縄文、弥生、古墳、奈良～平安、中世、近世,139.28054529228500,35.581452589077900,248,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
556,249,,散布地,旧石器、縄文、平安、中世、近世,139.2938085156250,35.609776738554400,249,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
552,250,,集落跡,縄文、奈良～平安、中世、近世,139.29212480866500,35.60790668975140,250,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
553,251,,散布地,旧石器、縄文、古墳、奈良～平安、近世,139.29553216662800,35.60859272482370,251,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
554,252,,散布地、その他の遺跡　（塚）,縄文、古墳、平安、近世,139.2968674007390,35.606907351764700,252,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
555,253,,散布地,縄文、古墳、平安、中世、近世,139.2982348043510,35.60665241962790,253,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
551,254,,散布地,縄文、平安、近世,139.2962810250720,35.60480940957620,254,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
550,255,,散布地,弥生、近世,139.299690438472,35.60448199364270,255,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
193,256,,散布地,古墳、平安,139.2991849877730,35.6021126594182,256,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
199,257,,散布地,縄文、古墳,139.30251203979600,35.60199479895540,257,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
198,258,,散布地、集落跡,弥生、奈良～平安,139.30064632674900,35.600921033600700,258,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,37
194,259,,散布地,縄文、平安,139.30309103402000,35.597350709062400,259,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
195,260,,散布地,平安、近世,139.3054853729900,35.598398532435700,260,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
196,261,,散布地,平安,139.30584651198600,35.59705049981140,261,0,埋蔵文化財包蔵地,13-36,polygon,cache:east_L11_d8ff6b27cbdb.json,13,2
557,262,,散布地,縄文、平安、中世,139.30725563650000,35.60377622978020,262,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,65
202,263,,散布地、集落跡,平安,139.3075333658260,35.60201077766190,263,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,41
204,264,,散布地,縄文、平安、中世,139.30939949926600,35.601225466564000,264,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3227,13,18
201,265,,古墳,古墳,139.30153903160100,35.6011423097579,265,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
558,266,,散布地、集落跡,縄文、古墳、平安、中世、近世,139.31208312683500,35.603198587204800,266,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3226,13,44
203,267,,散布地,平安,139.31262681298800,35.6017966128235,267,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
192,268,,散布地,縄文、平安,139.30198776217800,35.59260528851540,268,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
191,269,,散布地,縄文、平安、近世,139.30495357770900,35.59167721468520,269,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
171,270,,散布地,縄文、平安、中近世,139.30315238976700,35.58692148555320,270,0,埋蔵文化財包蔵地,13-36,polygon,cache:east_L11_d8ff6b27cbdb.json,13,2
183,271,,散布地,縄文、古墳、平安、中世、近世,139.27745772575400,35.59671602178950,271,0,埋蔵文化財包蔵地,13-36,polygon,cache:east_L11_d8ff6b27cbdb.json,13,2
179,272,,散布地,縄文、平安、中世、近世,139.27870815348300,35.595058622569800,272,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,37
186,273,,集落跡、散布地,縄文、弥生、古墳、平安、中近世,139.28047914800500,35.595980629941100,273,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
180,274,,散布地,縄文、平安、近世,139.27805287818000,35.59354213024360,274,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
176,275,,散布地,縄文、古墳、平安、中世、近世,139.2788551186180,35.5915278248716,275,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
184,276,,散布地,縄文、平安、近世,139.28438138984800,35.59603856073950,276,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
181,277,,集落跡、散布地,縄文、古墳、奈良、平安、中世、近世,139.2837310257700,35.59414728653040,277,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
182,278,,散布地,縄文、近世,139.28540043021500,35.59426191841420,278,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
189,279,,散布地,縄文、近世,139.28686719234800,35.59288344479300,279,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
178,280,,散布地,縄文、平安、近世,139.28533053794700,35.58906600597390,280,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
187,281,,散布地,縄文、平安,139.29041889333400,35.589596816812500,281,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
167,282,,散布地,平安、近世,139.2867670119660,35.586637581612300,282,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
166,283,,散布地、集落跡,旧石器、縄文、奈良～平安、中世、近世,139.2915307364160,35.58472002518610,283,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
169,284,,散布地、集落跡,旧石器、縄文、古墳、平安、近世,139.29536430415000,35.58535689681900,284,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
168,285,,散布地、集落跡,縄文、古墳、奈良～平安、中世、近世,139.29710759310000,35.58502134545460,285,0,埋蔵文化財包蔵地,13-36,polygon,cache:central_L11_edf44e3d6806.json,13,4
164,286,,散布地,縄文、平安、近世,139.29338745592700,35.58083742347040,286,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
162,287,,散布地、集落跡,旧石器、縄文、弥生、奈良、平安、近世,139.29265249392200,35.57869320956610,287,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
165,288,,集落跡,縄文、平安、近世,139.29559423182100,35.581264544695200,288,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
161,289,,散布地,縄文、平安、近世,139.28973439054400,35.576598810198600,289,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
104,290,,散布地,縄文,139.31270219485700,35.56626839733830,290,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,41
374,291,,散布地,平安、近世,139.31391052014100,35.56514551829370,291,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,16
371,292,,散布地,縄文、古墳,139.31788652590200,35.559358906936300,292,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,37
372,293,,散布地,平安、近世,139.31635370505000,35.559436124908700,293,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,37
353,294,,散布地,縄文、平安、中世,139.31592561368500,35.55844710453750,294,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,16
352,295,,散布地,縄文、平安、中世、近世,139.3173997625970,35.556876194760100,295,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
351,296,,散布地、集落跡,縄文、古墳、近世,139.31902192031600,35.55676199694380,296,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,39
348,297,,散布地,縄文、平安、中世、近世,139.31851797595800,35.55488022696180,297,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,16
347,298,,塚,縄文、古墳、中世、近世,139.31973372765700,35.553012637045300,298,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3228,13,16
349,299,,散布地,縄文、平安,139.31876200164700,35.55259908521860,299,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3228,13,21
559,300,,散布地,平安,139.2904621436060,35.61081581507150,300,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3226,13,41
111,301,,集落跡、その他の墓,縄文、弥生、奈良～平安、中世,139.2298892284190,35.58750858693390,301,0,埋蔵文化財包蔵地,13-36,polygon,cache:central_L11_edf44e3d6806.json,13,4
137,302,,集落跡,縄文、弥生、奈良～平安、近世,139.25142642907800,35.59091512538190,302,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
141,303,,墳墓,歴史時代,139.25320896509100,35.592339113409900,303,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
4,304,,集落跡,縄文、平安,139.1277680706780,35.54173311265800,304,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3228,13,29
139,305,,集落跡、散布地,縄文、奈良～平安,139.24874835605700,35.59365272544570,305,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
80,306,,散布地,縄文、弥生,139.23574629863800,35.56996441618110,306,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
174,307,,散布地,縄文、奈良～平安,139.26454395920300,35.59052212625620,307,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,35
175,308,,散布地、集落跡,縄文、奈良～平安,139.26352984519500,35.59332953609020,308,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,17
149,309,,散布地,縄文,139.26993223557600,35.57773874060780,309,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
147,310,,散布地、集落跡,縄文、奈良～平安,139.26363415420600,35.57501678323900,310,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,23
14,311,,散布地,縄文、奈良、平安,139.21850070779100,35.54362875510870,311,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,46
59,312,,集落跡、散布地,縄文、奈良～平安、中世,139.21829298193000,35.546671979562600,312,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,44
148,313,,散布地,,139.26316142385900,35.578861068447500,313,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,16
32,314,,集落跡、その他の墓　散布地,縄文、奈良～平安、中世、近世,139.17548817970000,35.55869030195510,314,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,44
8,315,,散布地,,139.21394252244400,35.53741749129520,315,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
35,316,,散布地、その他の墓　集落跡,縄文、奈良～平安、中世、近世,139.18510814452100,35.56201095317150,316,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
156,317,,その他の遺跡　（陣屋跡）　　散布地,縄文、中世、近世　（江戸中期）,139.27402073135200,35.57947665122370,317,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
81,318,,散布地,旧石器,139.23755020371700,35.57131789391120,318,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
82,319,,塚,中世、近世,139.24493384039800,35.57052053073910,319,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
99,320,,塚,中世,139.26946189052700,35.57230490270980,320,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,37
87,321,,集落跡,縄文、中世,139.2623373171450,35.55490407879360,321,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,46
135,322,,散布地,縄文,139.24130202842800,35.58838764032600,322,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
38,323,,散布地、集落跡,縄文、奈良～平安、近世,139.19674264416300,35.56193962314370,323,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,35
40,324,,散布地,縄文,139.19845363184100,35.564363590540200,324,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,39
68,325,,散布地,縄文、奈良～平安,139.20652730064800,35.564636054757,325,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,37
159,326,,散布地、集落跡,縄文、奈良～平安、近世,139.27044673319600,35.58500731928350,326,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
2,327,,散布地,縄文,139.1157960987560,35.54113792415200,327,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3228,13,29
39,328,,散布地,縄文、奈良～平安,139.2046253112140,35.56201338730380,328,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,19
16,329,,散布地、集落跡,縄文、奈良～平安,139.12582225863300,35.54519699458730,329,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3228,13,35
17,330,,散布地、集落跡,縄文、弥生、奈良～平安、中世、近世,139.1284240698080,35.5468025710086,330,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3228,13,40
18,331,,散布地,縄文,139.13298717688400,35.54699331291720,331,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,33
5,332,,散布地,縄文,139.1340149717070,35.54273669686830,332,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
83,333,,塚,中世,139.24157206357800,35.57009836670530,333,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
158,334,,散布地,縄文,139.2853718265330,35.577190891103100,334,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
155,335,,散布地,縄文,139.2818744234890,35.575679756986300,335,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,27
152,336,,散布地,縄文,139.2798005542930,35.57628723281630,336,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,37
151,337,,散布地,縄文,139.27771995311400,35.57520085758410,337,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
150,338,,散布地,縄文,139.27503435750700,35.57372078661380,338,0,埋蔵文化財包蔵地,13-36,polygon,cache:east_L11_d8ff6b27cbdb.json,13,2
157,339,,散布地,縄文、奈良～平安、中世、近世,139.27398728267300,35.57865210393450,339,0,埋蔵文化財包蔵地,13-36,polygon,cache:east_L11_d8ff6b27cbdb.json,13,2
94,340,,散布地,縄文,139.2717792917220,35.56860607971920,340,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
100,341,,散布地,縄文、奈良～平安,139.27340820545100,35.568095942372100,341,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,45
0,342,,その他の遺跡,縄文,139.1502027636560,35.52422303380120,342,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3229,13,22
15,343,,散布地,縄文,139.22130954145000,35.53938719616690,343,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
69,344,,散布地,縄文、奈良～平安,139.21268912338200,35.56556494404360,344,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
22,345,,散布地,縄文,139.1455590793080,35.54950761107590,345,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
71,346,,散布地,縄文,139.21966093246700,35.568318661672400,346,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
72,347,,散布地,縄文、奈良～平安,139.22097210455300,35.5712892373258,347,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,39
21,348,,集落跡、散布地,縄文、奈良～平安,139.14129210156100,35.548461230088000,348,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
20,349,,散布地,縄文、奈良～平安,139.13510038482300,35.54898335398920,349,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
106,350,,散布地,縄文、平安,139.2277967941190,35.57913150295750,350,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
